dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,8.478543,8.057363,9.488718,2.369546,3.535190,4.221060,6.034285
0.010000,8.501901,8.051625,9.512769,2.405166,3.561982,2.679167,6.050233
0.010000,8.525694,8.046177,9.537178,2.440912,3.574558,1.257625,6.065824
0.010000,8.549918,8.041021,9.561945,2.476653,3.574173,-0.038504,6.081057
0.010000,8.574566,8.036162,9.587068,2.512274,3.562055,-1.211809,6.095934
0.010000,8.599631,8.031602,9.612544,2.547668,3.539434,-2.262092,6.110457
0.010000,8.625106,8.027345,9.638372,2.582743,3.507483,-3.195041,6.124630
0.010000,8.650968,8.023394,9.664534,2.616233,3.349028,-15.845587,6.138449
0.010000,8.677177,8.019755,9.690995,2.646101,2.986751,-36.227689,6.151906
0.010000,8.703684,8.016432,9.717709,2.671414,2.531365,-45.538563,6.164987
0.010000,8.730435,8.013428,9.744629,2.691943,2.052812,-47.855260,6.177685
0.010000,8.757377,8.010744,9.771704,2.707474,1.553109,-49.970331,6.189991
0.010000,8.784452,8.008377,9.798882,2.717817,1.034291,-51.881800,6.201901
0.010000,8.811602,8.006323,9.826110,2.722800,0.498391,-53.590015,6.213411
0.010000,8.838782,8.004576,9.853345,2.723557,0.075629,-42.276175,6.224523
0.010000,8.865964,8.003127,9.880566,2.722063,-0.149334,-22.496278,6.235251
0.010000,8.893130,8.001966,9.907757,2.719102,-0.296171,-14.683719,6.245608
0.010000,8.920263,8.001082,9.934904,2.714715,-0.438722,-14.255119,6.255610
0.010000,8.947345,8.000467,9.961994,2.708947,-0.576755,-13.803324,6.265269
0.010000,8.974361,8.000110,9.989012,2.701846,-0.710094,-13.333903,6.274599
0.010000,9.001707,8.000000,10.016358,2.734581,3.273524,398.361796,0.000000
0.010000,9.037255,8.000000,10.051906,3.554853,82.027145,7875.362150,0.000000
0.010000,9.072404,8.000000,10.087055,3.514853,-4.000000,-8602.714530,0.000000
0.010000,9.107152,8.000000,10.121803,3.474853,-4.000000,0.000000,0.000000
0.010000,9.141501,8.000000,10.156152,3.434853,-4.000000,0.000000,0.000000
0.010000,9.175449,8.000000,10.190100,3.394853,-4.000000,-0.000000,0.000000
0.010000,9.208998,8.000000,10.223649,3.354853,-4.000000,-0.000000,0.000000
0.010000,9.242147,8.000000,10.256797,3.314853,-4.000000,-0.000000,0.000000
0.010000,9.274895,8.000000,10.289546,3.274853,-4.000000,0.000000,0.000000
0.010000,9.307244,8.000000,10.321895,3.234853,-4.000000,0.000000,0.000000
0.010000,9.339192,8.000000,10.353843,3.194853,-4.000000,-0.000000,0.000000
